CIK,Company Name,Form Type,Date Filed,File name
1527383,BankGuam Holding Co,4,20200102,edgar/data/1527383/0001127602-20-000282.txt
1527383,BankGuam Holding Co,4,20200102,edgar/data/1527383/0001127602-20-000289.txt
1527413,FSI Low Beta Absolute Return Fund,EFFECT,20191231,edgar/data/1527413/9999999995-20-000002.txt
1527469,Athene Holding Ltd,40-APP/A,20200102,edgar/data/1527469/0001193125-19-326686.txt
1527541,"Wheeler Real Estate Investment Trust, Inc.",3,20200102,edgar/data/1527541/0001797861-20-000001.txt
1527541,"Wheeler Real Estate Investment Trust, Inc.",3,20200102,edgar/data/1527541/0001798169-20-000001.txt
1527541,"Wheeler Real Estate Investment Trust, Inc.",3,20200102,edgar/data/1527541/0001798230-20-000001.txt
1527541,"Wheeler Real Estate Investment Trust, Inc.",SC 13D/A,20200102,edgar/data/1527541/0001104659-20-000431.txt
1527599,"SYNLOGIC, INC.",4,20200102,edgar/data/1527599/0000899243-20-000021.txt
1527728,Enochian Biosciences Inc,8-K,20200102,edgar/data/1527728/0001731122-20-000004.txt
1527903,Valletta David,4,20200102,edgar/data/1527903/0001567619-20-000152.txt
1527939,FIRST TRUST COMBINED SERIES 377,497J,20200102,edgar/data/1527939/0001445546-20-000015.txt
1527943,FIRST TRUST COMBINED SERIES 379,497J,20200102,edgar/data/1527943/0001445546-20-000016.txt
1528285,LeClaire Brian P.,144,20200102,edgar/data/1528285/0000049071-20-000001.txt
1528503,Morgan Stanley Capital I Trust 2011-C3,10-D,20200102,edgar/data/1528503/0001056404-20-000002.txt
1528597,READ RORY P,4,20200102,edgar/data/1528597/0001123292-20-000006.txt
1528695,Rector Susan D.,4,20200102,edgar/data/1528695/0000318300-20-000022.txt
1529113,INPIXON,SC 13G/A,20200102,edgar/data/1529113/0001535610-20-000004.txt
1529377,Ares Commercial Real Estate Corp,4,20200102,edgar/data/1529377/0001704973-20-000002.txt
1529377,Ares Commercial Real Estate Corp,8-K,20200102,edgar/data/1529377/0001529377-20-000002.txt
1529658,J.P. Morgan Chase Commercial Mortgage Securities Trust 2011-C5,10-D,20200102,edgar/data/1529658/0001056404-20-000004.txt
1530715,Grellier Richard,4,20200102,edgar/data/1530715/0001567619-20-000066.txt
1530818,Montgomery William C,4,20200102,edgar/data/1530818/0001357400-20-000006.txt
1530920,Clinton Chelsea,4,20200102,edgar/data/1530920/0001179110-20-000032.txt
1530950,"Post Holdings, Inc.",4,20200102,edgar/data/1530950/0001530950-20-000008.txt
1530950,"Post Holdings, Inc.",4,20200102,edgar/data/1530950/0001530950-20-000009.txt
1530950,"Post Holdings, Inc.",4,20200102,edgar/data/1530950/0001530950-20-000010.txt
1530950,"Post Holdings, Inc.",4,20200102,edgar/data/1530950/0001530950-20-000011.txt
1530950,"Post Holdings, Inc.",4,20200102,edgar/data/1530950/0001530950-20-000012.txt
1530950,"Post Holdings, Inc.",4,20200102,edgar/data/1530950/0001530950-20-000013.txt
1530950,"Post Holdings, Inc.",4,20200102,edgar/data/1530950/0001530950-20-000014.txt
1531061,"A-A European Senior Debt Fund, L.P.",40-APP/A,20200102,edgar/data/1531061/0001193125-19-326686.txt
1531223,SMART WIRES INC.,D,20200102,edgar/data/1531223/0001531223-20-000001.txt
1531335,Leon Guerrero William David,4,20200102,edgar/data/1531335/0001127602-20-000277.txt
1531647,Leon Guerrero Martin Dela Rosa,4/A,20200102,edgar/data/1531647/0001127602-20-000272.txt
1531647,Leon Guerrero Martin Dela Rosa,4,20200102,edgar/data/1531647/0001127602-20-000289.txt
1532139,Ada Patricia Ann Perez,4,20200102,edgar/data/1532139/0001127602-20-000282.txt
1532475,Goldberg Mark Alan,4,20200102,edgar/data/1532475/0001179110-20-000002.txt
1532484,"NUMBER HOLDINGS, INC.",D,20200102,edgar/data/1532484/0001104659-20-000324.txt
1532770,"AGRE Debt Fund I, L.P.",40-APP/A,20200102,edgar/data/1532770/0001193125-19-326686.txt
1532771,"AGRE-CRE Debt Manager, LLC",40-APP/A,20200102,edgar/data/1532771/0001193125-19-326686.txt
1532775,"ALM V, Ltd.",40-APP/A,20200102,edgar/data/1532775/0001193125-19-326686.txt
1532781,"Apollo European Strategic Management, L.P.",40-APP/A,20200102,edgar/data/1532781/0001193125-19-326686.txt
1532965,Leon Guerrero Eugenia Aflague,4,20200102,edgar/data/1532965/0001127602-20-000275.txt
1533232,Brookfield Renewable Partners L.P.,6-K,20200102,edgar/data/1533232/0001171843-20-000036.txt
1534120,Cerecor Inc.,4,20200102,edgar/data/1534120/0001578563-20-000001.txt
1534120,Cerecor Inc.,4,20200102,edgar/data/1534120/0001578563-20-000003.txt
1534120,Cerecor Inc.,4,20200102,edgar/data/1534120/0001578563-20-000004.txt
1534120,Cerecor Inc.,EFFECT,20191231,edgar/data/1534120/9999999995-20-000007.txt
1534248,Anchiano Therapeutics Ltd.,3,20200102,edgar/data/1534248/0001104659-20-000363.txt
1534248,Anchiano Therapeutics Ltd.,3,20200102,edgar/data/1534248/0001104659-20-000364.txt
1534248,Anchiano Therapeutics Ltd.,3,20200102,edgar/data/1534248/0001104659-20-000365.txt
1534248,Anchiano Therapeutics Ltd.,3,20200102,edgar/data/1534248/0001104659-20-000366.txt
1534248,Anchiano Therapeutics Ltd.,3,20200102,edgar/data/1534248/0001104659-20-000367.txt
1534248,Anchiano Therapeutics Ltd.,3,20200102,edgar/data/1534248/0001104659-20-000368.txt
1534248,Anchiano Therapeutics Ltd.,3,20200102,edgar/data/1534248/0001104659-20-000370.txt
1534248,Anchiano Therapeutics Ltd.,3,20200102,edgar/data/1534248/0001104659-20-000373.txt
1534248,Anchiano Therapeutics Ltd.,3,20200102,edgar/data/1534248/0001104659-20-000374.txt
1534248,Anchiano Therapeutics Ltd.,3,20200102,edgar/data/1534248/0001104659-20-000376.txt
1534248,Anchiano Therapeutics Ltd.,3,20200102,edgar/data/1534248/0001104659-20-000377.txt
1534248,Anchiano Therapeutics Ltd.,3,20200102,edgar/data/1534248/0001104659-20-000378.txt
1534248,Anchiano Therapeutics Ltd.,3,20200102,edgar/data/1534248/0001104659-20-000380.txt
1534248,Anchiano Therapeutics Ltd.,3,20200102,edgar/data/1534248/0001209191-20-000379.txt
1534248,Anchiano Therapeutics Ltd.,3,20200102,edgar/data/1534248/0001209191-20-000381.txt
1534248,Anchiano Therapeutics Ltd.,8-K,20200102,edgar/data/1534248/0001104659-20-000401.txt
1534248,Anchiano Therapeutics Ltd.,SC 13G,20200102,edgar/data/1534248/0000905718-20-000006.txt
1534254,CION Investment Corp,40-APP/A,20200102,edgar/data/1534254/0001193125-19-326686.txt
1534293,Salient Midstream & MLP Fund,4,20200102,edgar/data/1534293/0001534293-20-000001.txt
1534778,White Emily,4,20200102,edgar/data/1534778/0001127602-20-000112.txt
1535192,"Apollo European Senior Debt Management, LLC",40-APP/A,20200102,edgar/data/1535192/0001193125-19-326686.txt
1535379,"Cloudera, Inc.",4,20200102,edgar/data/1535379/0001567619-20-000129.txt
1535610,"SABBY MANAGEMENT, LLC",SC 13G/A,20200102,edgar/data/1535610/0001535610-20-000002.txt
1535610,"SABBY MANAGEMENT, LLC",SC 13G/A,20200102,edgar/data/1535610/0001535610-20-000003.txt
1535610,"SABBY MANAGEMENT, LLC",SC 13G/A,20200102,edgar/data/1535610/0001535610-20-000004.txt
1535610,"SABBY MANAGEMENT, LLC",SC 13G/A,20200102,edgar/data/1535610/0001535610-20-000005.txt
1535611,"Silverleafe Capital Partners, LLC",13F-HR,20200102,edgar/data/1535611/0001535611-20-000001.txt
1535778,"HMS INCOME FUND, INC.",8-K,20200102,edgar/data/1535778/0001535778-20-000002.txt
1535929,"Voya Financial, Inc.",4,20200102,edgar/data/1535929/0001127602-20-000204.txt
1535955,Lipocine Inc.,4,20200102,edgar/data/1535955/0001638599-20-000002.txt
1536354,Bullard Shirley Y,4,20200102,edgar/data/1536354/0001209191-20-000031.txt
1536593,Lim Chin Hu,4,20200102,edgar/data/1536593/0000056978-20-000006.txt
1536778,Meury William,4,20200102,edgar/data/1536778/0001179110-20-000045.txt
1538456,Harris James Whelan,3,20200102,edgar/data/1538456/0001415889-20-000005.txt
1539285,Schmitz John,4,20200102,edgar/data/1539285/0001562180-20-000021.txt
1539778,"RAYONT, INC.",NT 10-K,20200102,edgar/data/1539778/0001213900-20-000047.txt
1539989,CALLISON EDWIN H,4,20200102,edgar/data/1539989/0001530950-20-000009.txt
1540005,GROTE ROBERT E,4,20200102,edgar/data/1540005/0001530950-20-000010.txt
1540305,ETF Series Solutions,497J,20200102,edgar/data/1540305/0000894189-20-000005.txt
1540305,ETF Series Solutions,497,20200102,edgar/data/1540305/0000894189-20-000007.txt
1540305,ETF Series Solutions,497,20200102,edgar/data/1540305/0000894189-20-000031.txt
1540436,BROWN JAY W,4,20200102,edgar/data/1540436/0001530950-20-000008.txt
1541135,Wolford Bernie G.,3,20200102,edgar/data/1541135/0001415889-20-000018.txt
1542447,"RREEF Property Trust, Inc.",S-11/A,20200102,edgar/data/1542447/0001542447-20-000002.txt
1543091,DeNinno David L,4,20200102,edgar/data/1543091/0001209191-20-000207.txt
1543151,"Uber Technologies, Inc",S-8,20200102,edgar/data/1543151/0001552781-20-000007.txt
1543218,Huggins James S.,4,20200102,edgar/data/1543218/0000318300-20-000024.txt
1543460,POTTER KATHERINE E.,4,20200102,edgar/data/1543460/0001104659-20-000450.txt
1543671,Earley Terry,4,20200102,edgar/data/1543671/0001501570-20-000019.txt
1544854,Vanneste Jeffrey H.,4,20200102,edgar/data/1544854/0001567619-20-000154.txt
1545033,Shaukat Tariq M,4,20200102,edgar/data/1545033/0001567619-20-000126.txt
1547434,Steele Gary,4,20200102,edgar/data/1547434/0001567619-20-000147.txt
1547459,"Natural Grocers by Vitamin Cottage, Inc.",4,20200102,edgar/data/1547459/0001437749-20-000065.txt
1548409,Lenehan William H,4,20200102,edgar/data/1548409/0000794367-20-000002.txt
1548548,Acuff Michael D,3,20200102,edgar/data/1548548/0001415889-20-000002.txt
1549494,Ordal Todd,4,20200102,edgar/data/1549494/0001415889-20-000028.txt
1550322,FLYNN TIMOTHY PATRICK,4,20200102,edgar/data/1550322/0001225208-20-000041.txt
1550424,Rothera Mark,3,20200102,edgar/data/1550424/0001209191-20-000287.txt
1550544,Hart Andrew W.,4,20200102,edgar/data/1550544/0000098246-20-000002.txt
1550695,Performant Financial Corp,8-K,20200102,edgar/data/1550695/0001550695-20-000001.txt
1550962,ABRAHAM TARA,4,20200102,edgar/data/1550962/0000318300-20-000023.txt
1551184,Chapman Richard D,4,20200102,edgar/data/1551184/0001127602-20-000214.txt
1551206,Patagonia Gold Corp.,8-K,20200102,edgar/data/1551206/0001721716-20-000002.txt
1551792,YOUNG JOHN D,4,20200102,edgar/data/1551792/0001225208-20-000020.txt
1551891,Shawver Laura,4,20200102,edgar/data/1551891/0001209191-20-000319.txt
1552532,Daigle Darryl,4,20200102,edgar/data/1552532/0001493152-20-000037.txt
1552853,Fitzpatrick Joyce L.,4,20200102,edgar/data/1552853/0000939930-20-000003.txt
1552947,Two Roads Shared Trust,497,20200102,edgar/data/1552947/0001580642-20-000024.txt
1553846,RedHill Biopharma Ltd.,6-K,20200102,edgar/data/1553846/0001171843-20-000008.txt
1554904,Merchant Fazal F,4,20200102,edgar/data/1554904/0001209191-20-000162.txt
1555464,Nolan Jeffrey W,4,20200102,edgar/data/1555464/0001127602-20-000224.txt
1556743,Koonin Steven Elliot,4,20200102,edgar/data/1556743/0000070415-20-000007.txt
1557147,Allen Sharon L.,4,20200102,edgar/data/1557147/0001127602-20-000175.txt
1557156,Goldman Sachs Trust II,N-CSR,20200102,edgar/data/1557156/0001193125-20-000470.txt
1557317,Klinger Robert E,4,20200102,edgar/data/1557317/0001171843-20-000029.txt
1557703,Wallace Oakley Dionne,4,20200102,edgar/data/1557703/0001127602-20-000076.txt
1559238,Mattson George N,4,20200102,edgar/data/1559238/0000899243-20-000154.txt
1559294,Anderson Anthony,4,20200102,edgar/data/1559294/0001109357-20-000001.txt
1559360,Yeo Mui Sung,4,20200102,edgar/data/1559360/0000056978-20-000012.txt
1559603,"Zeff Capital, LP",SC 13D/A,20200102,edgar/data/1559603/0001171520-20-000002.txt
1560893,RIGNEY TIM,4,20200102,edgar/data/1560893/0001209191-20-000236.txt
1561458,Fridriksdottir Hafrun,4,20200102,edgar/data/1561458/0001209191-20-000005.txt
1561494,Jupp Terence Bartlett,4,20200102,edgar/data/1561494/0001209191-20-000085.txt
1561620,O'Toole Richard L.,4,20200102,edgar/data/1561620/0001209191-20-000141.txt
1561680,"TRI Pointe Group, Inc.",8-K,20200102,edgar/data/1561680/0001561680-20-000003.txt
1562640,Lang Gregory A.,4,20200102,edgar/data/1562640/0001214659-20-000033.txt
1563530,Voce Capital Management LLC,SC 13D/A,20200102,edgar/data/1563530/0000902664-20-000012.txt
1563665,"Biostage, Inc.",8-K,20200102,edgar/data/1563665/0001104659-20-000424.txt
1564902,"SeaWorld Entertainment, Inc.",8-K,20200102,edgar/data/1564902/0001564590-20-000122.txt
1565243,Apollo Credit Opportunity Fund III LP,40-APP/A,20200102,edgar/data/1565243/0001193125-19-326686.txt
1565448,"AJO Emerging Markets All-Cap Fund, L.P.",D/A,20200102,edgar/data/1565448/0001565448-20-000001.txt
1566040,Shah Chetan,4,20200102,edgar/data/1566040/0001209191-20-000438.txt
1566373,"Spring Bank Pharmaceuticals, Inc.",4,20200102,edgar/data/1566373/0001209191-20-000377.txt
1566373,"Spring Bank Pharmaceuticals, Inc.",4,20200102,edgar/data/1566373/0001209191-20-000382.txt
1566373,"Spring Bank Pharmaceuticals, Inc.",4,20200102,edgar/data/1566373/0001209191-20-000385.txt
1566373,"Spring Bank Pharmaceuticals, Inc.",4,20200102,edgar/data/1566373/0001209191-20-000391.txt
1566373,"Spring Bank Pharmaceuticals, Inc.",4,20200102,edgar/data/1566373/0001209191-20-000395.txt
1567138,Gator Series Trust,N-CSRS/A,20200102,edgar/data/1567138/0001162044-20-000004.txt
1567401,Apollo Credit Strategies Master Fund Ltd.,40-APP/A,20200102,edgar/data/1567401/0001193125-19-326686.txt
1567402,Apollo Credit Master Fund Ltd.,40-APP/A,20200102,edgar/data/1567402/0001193125-19-326686.txt
1567403,Apollo Centre Street Partnership L.P.,40-APP/A,20200102,edgar/data/1567403/0001193125-19-326686.txt
1567583,Bay Annell R,4,20200102,edgar/data/1567583/0001357400-20-000001.txt
1567713,NEUKOM WILLIAM H.,4,20200102,edgar/data/1567713/0001567619-20-000111.txt
1567995,Tutas David A.,4,20200102,edgar/data/1567995/0001214659-20-000006.txt
1568162,"American Finance Trust, Inc",8-K,20200102,edgar/data/1568162/0001104659-20-000050.txt
1568303,"West Family Investments, Inc.",4,20200102,edgar/data/1568303/0001568303-20-000001.txt
1568847,"ALM VII, Ltd.",40-APP/A,20200102,edgar/data/1568847/0001193125-19-326686.txt
1569016,Whiston William E.,4,20200102,edgar/data/1569016/0001209191-20-000174.txt
1569109,"ALM VI, Ltd.",40-APP/A,20200102,edgar/data/1569109/0001193125-19-326686.txt
1569263,"AGRE NA Management, LLC",40-APP/A,20200102,edgar/data/1569263/0001193125-19-326686.txt
1569293,"Apollo Centre Street Management, LLC",40-APP/A,20200102,edgar/data/1569293/0001193125-19-326686.txt
1569406,"ALM VIII, Ltd.",40-APP/A,20200102,edgar/data/1569406/0001193125-19-326686.txt
1569427,Apollo ST Fund Management LLC (DE),40-APP/A,20200102,edgar/data/1569427/0001193125-19-326686.txt
1569476,TCM Momentum Fund LP,D/A,20200102,edgar/data/1569476/0001569476-20-000001.txt
1569520,Brown Dennis M,4,20200102,edgar/data/1569520/0000905718-20-000020.txt
1569568,BIGFOOT PROJECT INVESTMENTS INC,10-Q/A,20200102,edgar/data/1569568/0001493152-20-000002.txt
1569585,Bell John K,4,20200102,edgar/data/1569585/0000905718-20-000012.txt
1571329,Capitala Finance Corp.,8-K,20200102,edgar/data/1571329/0001104659-20-000111.txt
1571996,Dell Technologies Inc,4,20200102,edgar/data/1571996/0000899243-20-000006.txt
1571996,Dell Technologies Inc,4,20200102,edgar/data/1571996/0000899243-20-000063.txt
1571996,Dell Technologies Inc,4,20200102,edgar/data/1571996/0000899243-20-000066.txt
1571996,Dell Technologies Inc,4,20200102,edgar/data/1571996/0001123292-20-000006.txt
1571996,Dell Technologies Inc,SC 13D/A,20200102,edgar/data/1571996/0001193125-20-000083.txt
1571996,Dell Technologies Inc,SC 13D/A,20200102,edgar/data/1571996/0001193125-20-000668.txt
1571996,Dell Technologies Inc,SC 13D/A,20200102,edgar/data/1571996/0001193125-20-000669.txt
1572303,Biddle Catherine U,4,20200102,edgar/data/1572303/0001567619-20-000080.txt
1572303,Biddle Catherine U,4,20200102,edgar/data/1572303/0001567619-20-000086.txt
1573094,Conrad G Kent,4,20200102,edgar/data/1573094/0001209191-20-000278.txt
1573505,Murphy Edward H,4,20200102,edgar/data/1573505/0001495231-20-000002.txt
1574135,"Pivotal Software, Inc.",4,20200102,edgar/data/1574135/0000899243-20-000062.txt
1574135,"Pivotal Software, Inc.",4,20200102,edgar/data/1574135/0000899243-20-000063.txt
1574135,"Pivotal Software, Inc.",4,20200102,edgar/data/1574135/0001209191-20-000221.txt
1574135,"Pivotal Software, Inc.",SC 13D/A,20200102,edgar/data/1574135/0001193125-20-000668.txt
1574235,"Pulmatrix, Inc.",8-K,20200102,edgar/data/1574235/0001193125-20-000359.txt
1574589,Curnutte John T,3,20200102,edgar/data/1574589/0001209191-20-000277.txt
1575189,"Match Group, Inc.",4,20200102,edgar/data/1575189/0001179110-20-000034.txt
1575360,"GUE Liquidation Companies, Inc.",15-12B,20200102,edgar/data/1575360/0001104659-20-000285.txt
1575360,"GUE Liquidation Companies, Inc.",8-K,20200102,edgar/data/1575360/0001104659-20-000268.txt
1575360,"GUE Liquidation Companies, Inc.",S-8 POS,20200102,edgar/data/1575360/0001104659-20-000272.txt
1575360,"GUE Liquidation Companies, Inc.",S-8 POS,20200102,edgar/data/1575360/0001104659-20-000273.txt
1575360,"GUE Liquidation Companies, Inc.",S-8 POS,20200102,edgar/data/1575360/0001104659-20-000274.txt
1575360,"GUE Liquidation Companies, Inc.",S-8 POS,20200102,edgar/data/1575360/0001104659-20-000276.txt
1575360,"GUE Liquidation Companies, Inc.",S-8 POS,20200102,edgar/data/1575360/0001104659-20-000277.txt
1575360,"GUE Liquidation Companies, Inc.",S-8 POS,20200102,edgar/data/1575360/0001104659-20-000278.txt
1575399,BERLUCCHI SCOTT ANDREW,4,20200102,edgar/data/1575399/0001327749-20-000007.txt
1575854,Ryan John Patrick,4,20200102,edgar/data/1575854/0001635881-20-000002.txt
1575965,"Gaming & Leisure Properties, Inc.",8-K,20200102,edgar/data/1575965/0001575965-20-000003.txt
1576020,Seligsohn Gabi,4,20200102,edgar/data/1576020/0001437749-20-000079.txt
1576182,Helms Lloyd W Jr,4,20200102,edgar/data/1576182/0001127602-20-000058.txt
1576790,Flynn Conor C,4,20200102,edgar/data/1576790/0001437749-20-000073.txt
1577074,Fedders Matthew E.,4,20200102,edgar/data/1577074/0000894081-20-000012.txt
1577126,Miller David,3,20200102,edgar/data/1577126/0000899243-20-000099.txt
1577126,Miller David,4,20200102,edgar/data/1577126/0000899243-20-000084.txt
1577126,Miller David,4,20200102,edgar/data/1577126/0000899243-20-000118.txt
1577358,McClure Beverley J.,4,20200102,edgar/data/1577358/0001214659-20-000042.txt
1577445,ScoutCam Inc.,8-K,20200102,edgar/data/1577445/0001493152-20-000014.txt
1578348,"Investcorp Credit Management BDC, Inc.",4,20200102,edgar/data/1578348/0001140361-20-000070.txt
1578620,Alcentra Capital Corp,40-33,20200102,edgar/data/1578620/0001104659-20-000418.txt
1578845,Allergan plc,4,20200102,edgar/data/1578845/0001179110-20-000039.txt
1578845,Allergan plc,4,20200102,edgar/data/1578845/0001179110-20-000041.txt
1578845,Allergan plc,4,20200102,edgar/data/1578845/0001179110-20-000043.txt
1578845,Allergan plc,4,20200102,edgar/data/1578845/0001179110-20-000045.txt
1578845,Allergan plc,4,20200102,edgar/data/1578845/0001179110-20-000047.txt
1578845,Allergan plc,4,20200102,edgar/data/1578845/0001179110-20-000049.txt
1579077,SNOWE OLYMPIA J.,4,20200102,edgar/data/1579077/0001562180-20-000006.txt
1579179,Brady Todd C,4,20200102,edgar/data/1579179/0001209191-20-000382.txt
1579510,Kaganowicz Alexander,4,20200102,edgar/data/1579510/0001493152-20-000038.txt
1579684,"Gannett Co., Inc.",SC 13G,20200102,edgar/data/1579684/0000943663-20-000002.txt
1579797,"Financial Credit Investment II, L.P.",40-APP/A,20200102,edgar/data/1579797/0001193125-19-326686.txt
1579860,Skillman Rebecca S,4,20200102,edgar/data/1579860/0000707179-20-000002.txt
1579872,Patel Mahesh V.,4,20200102,edgar/data/1579872/0001638599-20-000002.txt
1580046,"Apollo Investment Fund VIII, L.P.",40-APP/A,20200102,edgar/data/1580046/0001193125-19-326686.txt
1580247,ALI MOHAMAD,4,20200102,edgar/data/1580247/0001209191-20-000370.txt
1580350,WST Investment Trust,497J,20200102,edgar/data/1580350/0001398344-20-000021.txt
1580700,Erceg Mark J,4,20200102,edgar/data/1580700/0000098246-20-000006.txt
1581168,Beamer Scott D,4,20200102,edgar/data/1581168/0001127602-20-000033.txt
1581928,PAA GP Holdings LLC,4,20200102,edgar/data/1581928/0001615619-20-000002.txt
1581990,PLAINS GP HOLDINGS LP,4,20200102,edgar/data/1581990/0001615619-20-000002.txt
1581990,PLAINS GP HOLDINGS LP,4,20200102,edgar/data/1581990/0001638397-20-000002.txt
1581990,PLAINS GP HOLDINGS LP,4,20200102,edgar/data/1581990/0001638397-20-000003.txt
1582409,Justh Mark B,4,20200102,edgar/data/1582409/0000899243-20-000004.txt
1582473,Callicotte Lisa,4,20200102,edgar/data/1582473/0000754811-20-000001.txt
1582568,PBF Logistics LP,4,20200102,edgar/data/1582568/0001209191-20-000410.txt
1583701,RODINO III PETER W.,4,20200102,edgar/data/1583701/0001450324-20-000002.txt
1583903,DArecca James,4,20200102,edgar/data/1583903/0001179110-20-000043.txt
1584473,Stahl Stephanie,4,20200102,edgar/data/1584473/0001127602-20-000170.txt
1584516,Secor Alicia,3,20200102,edgar/data/1584516/0001209191-20-000293.txt
1584549,"Village Farms International, Inc.",3,20200102,edgar/data/1584549/0001209191-20-000299.txt
1584549,"Village Farms International, Inc.",3,20200102,edgar/data/1584549/0001209191-20-000302.txt
1584549,"Village Farms International, Inc.",3,20200102,edgar/data/1584549/0001209191-20-000304.txt
1584549,"Village Farms International, Inc.",3,20200102,edgar/data/1584549/0001209191-20-000308.txt
1584549,"Village Farms International, Inc.",3,20200102,edgar/data/1584549/0001209191-20-000313.txt
1584549,"Village Farms International, Inc.",3,20200102,edgar/data/1584549/0001209191-20-000316.txt
1584549,"Village Farms International, Inc.",3,20200102,edgar/data/1584549/0001209191-20-000322.txt
1585020,TOTH ROBERT JOSEPH JR,4,20200102,edgar/data/1585020/0000905718-20-000014.txt
1585219,"Steadfast Apartment REIT, Inc.",425,20200102,edgar/data/1585219/0001193125-20-000588.txt
1585219,"Steadfast Apartment REIT, Inc.",425,20200102,edgar/data/1585219/0001193125-20-000589.txt
1585219,"Steadfast Apartment REIT, Inc.",425,20200102,edgar/data/1585219/0001193125-20-000590.txt
1585219,"Steadfast Apartment REIT, Inc.",425,20200102,edgar/data/1585219/0001193125-20-000591.txt
1585858,Cabral Timothy S,4,20200102,edgar/data/1585858/0001209191-20-000265.txt
1586105,Zyla Life Sciences,4,20200102,edgar/data/1586105/0001179110-20-000059.txt
1586105,Zyla Life Sciences,4,20200102,edgar/data/1586105/0001179110-20-000060.txt
1586419,Polen Michael Robert,4,20200102,edgar/data/1586419/0001567619-20-000075.txt
1586892,Shoemaker Daniel D,4,20200102,edgar/data/1586892/0001209191-20-000242.txt
1587551,Capitol Series Trust,N-CSRS,20200102,edgar/data/1587551/0001398344-20-000035.txt
1589390,Evanston Alternative Opportunities Fund,4,20200102,edgar/data/1589390/0000899243-20-000002.txt
1590070,SMITH PETE A,3,20200102,edgar/data/1590070/0000921895-20-000011.txt
1590070,SMITH PETE A,4,20200102,edgar/data/1590070/0000921895-20-000012.txt
1590102,Mehra Anand,3,20200102,edgar/data/1590102/0001209191-20-000042.txt
1590159,"SLP Denali Co-Invest, L.P.",4,20200102,edgar/data/1590159/0000899243-20-000006.txt
1590558,PANDEY SANJAY,4,20200102,edgar/data/1590558/0001327749-20-000006.txt
1590584,Civeo Corp,4,20200102,edgar/data/1590584/0001590584-20-000005.txt
1591113,Radie Robert S,4,20200102,edgar/data/1591113/0001179110-20-000059.txt
1591508,"Fundamental Global Investors, LLC",4,20200102,edgar/data/1591508/0001104659-20-000236.txt
1591556,"BNY Mellon Investment Funds II, Inc.",N-CSR,20200102,edgar/data/1591556/0001591556-20-000001.txt
1591683,Bailey A Robert D,4,20200102,edgar/data/1591683/0001179110-20-000041.txt
1592058,Party City Holdco Inc.,4,20200102,edgar/data/1592058/0000904454-20-000004.txt
1592058,Party City Holdco Inc.,4,20200102,edgar/data/1592058/0000904454-20-000006.txt
1593547,Advisors' Inner Circle Fund III,497J,20200102,edgar/data/1593547/0001398344-20-000026.txt
1594124,"Sky Solar Holdings, Ltd.",6-K,20200102,edgar/data/1594124/0001564590-20-000003.txt
1594466,"Parsley Energy, Inc.",425,20200102,edgar/data/1594466/0001193125-20-000671.txt
1594466,"Parsley Energy, Inc.",8-K,20200102,edgar/data/1594466/0001193125-20-000665.txt
1594762,JOHNSON RADY A,4,20200102,edgar/data/1594762/0001225208-20-000018.txt
1595133,VANTEX MORTGAGE FUND LLC,D/A,20200102,edgar/data/1595133/0001595133-20-000001.txt
1595248,"Genprex, Inc.",4,20200102,edgar/data/1595248/0001437749-20-000026.txt
1595248,"Genprex, Inc.",4,20200102,edgar/data/1595248/0001437749-20-000028.txt
1595703,BOURLA ALBERT,4,20200102,edgar/data/1595703/0001225208-20-000017.txt
1595855,Opaleye Management Inc.,4,20200102,edgar/data/1595855/0001493152-20-000059.txt
1596134,"Green Zebra Grocery, Inc.",D,20200102,edgar/data/1596134/0001461859-20-000001.txt
1596532,"Arista Networks, Inc.",8-K,20200102,edgar/data/1596532/0001596532-20-000003.txt
1597111,"EMPERY TAX EFFICIENT, LP",D/A,20200102,edgar/data/1597111/0001597111-20-000001.txt
1597218,"Endowment PMF Master Fund, L.P.",4,20200102,edgar/data/1597218/0001534293-20-000006.txt
1597219,"PMF Fund, L.P.",4,20200102,edgar/data/1597219/0001534293-20-000007.txt
1597220,"PMF TEI Fund, L.P.",4,20200102,edgar/data/1597220/0001534293-20-000008.txt
1597634,Griffin Institutional Access Real Estate Fund,N-23C3A,20200102,edgar/data/1597634/0001398344-20-000027.txt
1597680,Jumei International Holding Ltd,6-K,20200102,edgar/data/1597680/0001104659-20-000045.txt
1598428,TimkenSteel Corp,4,20200102,edgar/data/1598428/0001598428-20-000002.txt
1598599,Innate Pharma SA,6-K,20200102,edgar/data/1598599/0001171843-20-000005.txt
1598665,"Heritage Insurance Holdings, Inc.",4,20200102,edgar/data/1598665/0000899243-20-000158.txt
1599216,Mastalerz John A Jr,4,20200102,edgar/data/1599216/0001209191-20-000210.txt
1599298,Summit Therapeutics plc,D,20200102,edgar/data/1599298/0001599298-20-000001.txt
1599335,Brueck Felix M.,4,20200102,edgar/data/1599335/0001225208-20-000011.txt
1599433,Vouvalides Alex,4,20200102,edgar/data/1599433/0001482512-20-000006.txt
1599571,Nelson Amy H,4,20200102,edgar/data/1599571/0001357400-20-000007.txt
1600033,"e.l.f. Beauty, Inc.",4,20200102,edgar/data/1600033/0001567619-20-000087.txt
